,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
50,Denmark,17.685,87.178,11.312000000000001,6.848000000000001,5.8100000000000005,5.1259999999999994,3.4370000000000003,2.7279999999999998,1.589,2.654,2.179,3.961,10.42,10.392999999999999,14.506,2.9219999999999997,2.912,3.084,3.4659999999999997,1.798,1.58,1.698,1.294,9.074000000000002,1.741,2.278,8.062000000000001,3.84375,74.775,6.606,1.923,62.46999999999999,2.109,38478.404,39602.966,184.311,0.11100000000000002,34.25,35.31375,26.9325,15.253,405.95799999999997,5246.457,91.155,40.239999999999995,95.56,140.172,977.132,706.635,1668.194,1234.1066666666666,4361.9025,3023.9525,3174.0825,1.659,0.5
51,Djibouti,9.27,67.42,8.99,5.62,7.02,1.9,0.67,0.95,3.09,2.25,1.87,3.48,20.04,10.21,9.55,3.93,1.69,2.25,1.69,1.26,1.45,,0.75,7.87,2.25,3.37,1.4,0.42,308.99,2.81,2.81,16.85,1.45,11797.75,11235.96,321.875,0.17,37.155,64.04,19.66,14.04,140.45,6217.23,20.97,24.34,59.93,61.8,814.61,576.66,1867.98,596.91,1601.12,1039.33,519.66,5.0,0.0
52,Dominica,5.55,60.0,5.55,1.85,1.85,2.48,1.57,1.49,5.0,2.13,1.34,4.44,11.1,4.63,8.14,8.3,2.96,4.44,6.66,3.98,2.22,1.79,1.91,8.51,1.99,1.85,7.4,1.3,14.8,7.4,2.3,92.51,1.14,24051.36,25901.46,46.25,0.32,64.75,62.9,37.0,9.25,141.84,,67.07,37.93,148.01,127.19,345.88,235.89,1202.57,790.92,120.26,49.24,487.69,25.0,0.0
53,Dominican Republic,5.811666666666667,39.46,6.855,2.813333333333334,4.021666666666667,2.22,1.2041666666666666,0.7827272727272727,1.25,1.7725,1.3566666666666667,1.9016666666666666,8.943333333333333,5.071666666666666,6.989999999999999,2.3649999999999998,0.8636363636363636,2.34,1.6875,1.185,2.1725,0.8574999999999999,0.8066666666666666,7.991818181818181,2.2225,3.0258333333333334,4.7225,0.8933333333333334,48.75333333333333,4.800000000000001,2.3000000000000003,4.2275,1.2308333333333332,25862.28,28559.711428571427,68.85545454545455,0.197,52.935,27.955000000000002,16.718,5.191818181818181,242.15375,4726.491,45.917,82.04363636363637,78.4588888888889,83.00444444444445,314.04999999999995,201.584,554.26,448.66125,1340.9399999999998,699.005,346.55625,10.328,0.07692307692307693
54,Ecuador,3.3249999999999997,28.821428571428573,6.0,2.142857142857143,3.3614285714285717,2.2328571428571427,0.7685714285714286,0.5828571428571429,0.9976923076923078,1.8807692307692307,1.4307142857142858,2.0235714285714286,4.369230769230769,5.099166666666666,6.26,1.9276923076923076,0.9676923076923077,0.8976923076923077,1.0925,0.92,1.016923076923077,0.5908333333333333,1.1275,7.863636363636363,1.4349999999999998,2.238,5.263636363636364,0.33111111111111113,20.913999999999998,1.5416666666666667,1.5433333333333332,10.090909090909092,0.6746153846153846,22634.545454545456,27590.909090909092,51.573846153846155,0.11727272727272728,40.728571428571435,34.41111111111111,17.098000000000003,5.15090909090909,197.79166666666666,6623.951111111111,51.26666666666667,47.21272727272728,94.24923076923076,78.28999999999999,334.17,236.775,595.245,425.28666666666663,1205.6683333333333,945.2583333333333,527.8688888888888,9.948,0.21428571428571427
55,Egypt,3.0047619047619047,13.07047619047619,3.4161904761904758,1.3368421052631578,2.1566666666666667,1.1,0.2542857142857143,0.15,0.6633333333333333,0.381,0.570952380952381,1.100952380952381,2.2804761904761905,3.261,6.6175,0.9375,0.568,0.396,0.318,0.30700000000000005,0.2465,0.19428571428571428,0.23857142857142857,7.593684210526316,1.13,1.755,1.8823809523809525,0.1627777777777778,7.695333333333334,0.3915,0.2585,1.1019999999999999,0.3223809523809524,17985.07833333333,16530.6145,26.486,0.014285714285714285,12.516,15.71529411764706,6.030666666666666,3.3233333333333333,52.39052631578947,1636.893157894737,18.813157894736843,29.69526315789474,82.92842105263158,29.732499999999998,109.766875,65.74,199.09875,128.63125,468.74350000000004,268.0036842105263,144.31722222222223,12.349411764705883,0.19047619047619047
56,El Salvador,4.05,21.45,6.375,1.375,2.55,2.95,0.6699999999999999,0.565,2.2,2.12,1.5350000000000001,1.8,7.24,3.45,10.01,3.1950000000000003,1.6,2.1,2.495,2.38,2.05,1.085,1.0699999999999998,12.25,1.25,2.1,3.81,0.25,,6.5,3.05,3.0,0.985,18000.0,21383.68,57.260000000000005,0.165,39.25,31.67,22.5,4.25,68.75,2753.33,46.25,36.5,85.38499999999999,116.925,633.33,483.33,966.67,750.0,1068.0,975.0,380.0,14.17,0.0
57,Equatorial Guinea,12.85,44.175,20.08,1.8050000000000002,4.255,4.445,0.9950000000000001,1.0,2.035,2.885,2.3850000000000002,1.875,8.84,5.545,6.225,5.890000000000001,2.21,5.225,3.21,3.735,3.415,0.855,1.56,4.82,3.21,0.52,1.9300000000000002,1.61,44.3,0.72,0.72,6.43,0.9400000000000001,22048.18,32218.45,46.59,0.335,240.95999999999998,83.67,28.02,7.26,68.27,1743.37,46.185,74.965,230.25,108.435,281.125,156.625,622.49,341.365,,,522.085,,0.0
58,Eritrea,11.4,20.0,2.67,1.0,2.0,1.06,1.56,1.57,1.45,0.5,1.87,4.8,,,10.0,4.33,1.0,1.89,1.44,1.56,1.0,0.67,1.58,,1.0,1.33,2.5,0.22,,0.67,0.67,6.67,2.17,,,30.0,0.1,,,10.0,1.0,25.0,750.0,30.0,30.0,,40.0,650.0,600.0,850.0,750.0,1038.2,1337.96,1060.0,,0.0
59,Estonia,7.64,43.782,6.248333333333334,3.973333333333333,3.6425,2.722,1.889,1.337,0.7727272727272727,0.7763636363636363,1.660909090909091,1.7474999999999998,7.1933333333333325,5.3175,11.919090909090908,1.450909090909091,1.1789999999999998,1.8341666666666667,1.9008333333333332,0.625,0.6883333333333334,1.3666666666666665,0.7649999999999999,7.7725,1.419090909090909,1.5699999999999998,5.155,0.8833333333333333,12.157777777777778,2.4745454545454546,0.7654545454545455,14.30181818181818,1.6700000000000002,20695.336666666666,19964.368333333336,208.56583333333333,0.051666666666666666,22.602500000000003,41.595454545454544,23.474444444444444,6.485833333333333,159.98333333333332,10943.5525,79.062,29.65222222222222,74.46900000000001,95.58749999999999,304.83272727272725,240.88454545454545,541.1227272727273,436.997,1754.66625,1345.957142857143,1074.9527272727273,2.3966666666666665,0.16666666666666666
60,Ethiopia,5.184,20.646,3.84,0.77,1.1375,0.6719999999999999,0.46799999999999997,0.29,0.855,0.81,1.79,2.0075,7.1274999999999995,7.6325,7.9925,3.6175,0.8375,1.5675,0.7275,0.5599999999999999,0.81,0.485,0.4675,7.7975,0.9375,1.2275,2.55,0.1925,9.375,1.46,0.9249999999999999,4.666666666666667,0.68,34000.0,35065.236666666664,164.16500000000002,0.015,234.39,43.0625,20.0,2.8375,102.825,21777.78,23.615,49.705,51.83,36.9725,417.97249999999997,223.25,1764.3633333333335,618.525,1053.5900000000001,697.0,214.73666666666668,15.27,0.16666666666666666
61,Falkland Islands,17.22,55.35,,4.31,3.08,2.89,1.22,1.11,1.91,3.38,,6.4,24.6,9.84,9.23,,,,,,,,,9.84,,1.47,12.3,,,4.92,,4.92,1.01,2460.0,,196.8,0.06,574.41,12.3,22.14,6.15,553.5,,,,55.35,,615.0,615.0,1230.0,1230.0,,,2899.55,,0.0
62,Faroe Islands,19.675,108.08250000000001,15.594999999999999,5.955,6.1675,4.04,3.2975000000000003,2.375,1.8,3.7600000000000002,1.91,3.73,14.18,10.733333333333334,16.066666666666666,2.84,2.7433333333333336,3.3066666666666666,3.4066666666666663,2.13,4.253333333333333,3.5400000000000005,2.22,20.316666666666666,2.93,2.98,9.21,3.19,0.0,8.506666666666666,,,1.5866666666666667,40068.42333333333,46305.48333333334,165.75666666666666,,56.70000000000001,55.635000000000005,14.18,14.18,304.765,1054.2,94.5,42.53,118.12666666666667,151.20000000000002,600.9866666666667,584.725,1320.0349999999999,1083.8433333333335,3118.5299999999997,1389.415,3259.185,2.99,0.0
63,Fiji,3.793333333333333,34.16,6.53,2.276666666666667,3.793333333333333,2.7000000000000006,1.06,0.85,1.22,0.4366666666666667,0.9966666666666667,2.6233333333333335,9.156666666666666,5.403333333333333,5.303333333333334,2.473333333333333,2.04,2.07,1.7733333333333334,1.0366666666666666,0.9733333333333333,0.93,0.62,8.503333333333332,1.7166666666666668,2.4033333333333333,7.593333333333334,0.7600000000000001,29.41333333333333,0.68,0.5333333333333333,4.19,1.2933333333333332,18219.5,19870.64,53.22,0.12,25.33,20.435000000000002,3.6449999999999996,3.64,168.83333333333334,6402.13,17.963333333333335,19.36,58.426666666666655,64.52666666666666,366.28999999999996,198.11333333333332,853.4966666666666,473.92,2505.18,1343.69,1236.1499999999999,5.78,0.3333333333333333
64,Finland,12.777407407407408,78.41666666666667,8.787777777777778,6.353333333333333,6.292962962962963,3.935185185185185,2.438148148148148,1.6414814814814815,0.9818518518518519,2.075925925925926,2.074074074074074,2.4833333333333334,7.094444444444445,10.376666666666667,15.944615384615386,2.1862962962962964,1.7529629629629628,2.0833333333333335,3.563333333333333,1.0866666666666667,1.5307407407407407,1.8574074074074074,1.4555555555555555,12.6428,2.5146153846153845,3.085769230769231,9.44153846153846,3.3918518518518517,57.70148148148149,6.768888888888888,1.6237037037037039,50.92807692307693,2.330769230769231,26809.548461538463,27710.292307692307,136.63185185185185,0.07222222222222223,22.69851851851852,38.74666666666667,24.89260869565217,14.175185185185185,325.1728,6260.060454545454,83.18440000000001,37.56269230769231,76.63461538461539,108.0372,711.8032,583.7647826086957,1157.2228,879.5608,3592.1808333333333,2310.6659090909093,2634.5546153846153,1.3492592592592592,0.2222222222222222
65,France,15.668800000000001,56.03112359550561,9.387291666666666,5.968555555555555,4.935568181818182,2.75,2.6173033707865168,1.8297802197802198,1.0673684210526317,1.6681052631578948,2.0157894736842104,3.1571874999999996,15.433764705882353,10.527888888888889,16.960506329113926,2.8217021276595746,2.127340425531915,2.7130434782608694,3.1513684210526316,1.9089130434782609,2.2464516129032255,1.3126881720430108,0.8201086956521739,7.56031914893617,2.1487341772151898,2.4870270270270267,10.578924731182795,1.7294623655913979,51.54725806451613,3.117662337662338,1.815263157894737,27.09114285714286,2.0585882352941174,24804.558450704226,25654.96140625,165.5334065934066,0.1825,29.931428571428572,37.5575,15.536,10.665670103092783,606.8273333333333,10835.703829787235,79.9025,37.67611111111111,86.6845652173913,113.36118279569892,728.1516666666666,597.8784722222222,1363.84,1060.770985915493,4983.817974683544,3977.041333333333,2444.526380952381,1.5647297297297298,0.12389380530973451
66,French Guiana,12.64,52.69,9.35,2.63,4.21,2.63,1.58,1.23,1.37,1.26,2.11,5.55,26.34,13.17,17.91,4.57,2.99,3.51,9.31,3.86,4.18,2.11,1.4,6.85,2.27,3.16,6.32,2.37,,10.54,2.63,,1.77,,,196.17,,69.37,42.1,,10.01,843.0,1053.75,52.69,31.61,115.91,105.37,777.14,720.06,1541.1,1448.9,2687.05,2528.99,2107.49,1.6,0.0
67,French Polynesia,15.89,52.98,11.44,5.04,2.65,3.42,2.46,1.06,2.53,2.28,1.9,4.71,11.02,12.8,15.89,3.67,2.49,7.04,4.88,4.86,2.21,3.0,1.43,16.69,2.03,2.65,15.74,0.97,26.49,13.25,1.15,22.08,1.25,22959.0,28257.24,191.33,0.18,96.55,72.85,,13.25,,883.04,72.11,58.87,82.42,108.91,912.47,647.56,2501.94,1854.38,8830.39,4483.69,1427.58,,0.0
68,Gabon,15.13,80.32,11.65,0.96,1.61,2.41,0.84,0.84,1.94,1.51,1.67,2.89,8.84,9.96,3.05,2.57,2.52,4.98,1.93,1.71,2.95,1.15,1.02,5.22,1.02,1.87,2.01,0.56,52.21,0.8,1.61,8.03,1.03,28915.64,25167.32,107.09,0.21,66.93,70.68,18.74,8.03,110.44,3614.46,38.15,61.58,62.65,83.53,863.45,471.22,2838.02,1713.52,13654.61,16064.24,461.85,21.5,0.0
69,Gambia,1.21,16.13,5.140000000000001,1.21,1.61,1.51,0.7,0.34,1.115,0.27,0.86,1.645,5.98,3.02,3.9400000000000004,1.67,1.45,1.32,1.1099999999999999,0.94,0.77,0.32,0.35,2.62,1.26,1.7000000000000002,1.21,0.275,14.515,0.81,0.81,4.035,0.85,2096.77,,38.78,0.05,92.74,16.94,5.65,4.84,24.19,362.9,8.06,11.29,48.39,19.35,120.97,89.425,213.70999999999998,43.01,4838.71,2419.35,75.27,5.25,0.0
70,Georgia,8.47875,29.34375,5.82125,1.34125,1.8725,2.015,0.69875,0.33875,1.5587499999999999,0.57625,1.8375,2.16875,6.0075,5.315,8.23875,1.15375,1.57,1.4375,1.3,0.71375,0.6375000000000001,1.22125,0.5449999999999999,5.31875,1.1475,1.63625,2.7375,0.20750000000000002,11.09,1.05625,0.46625,3.9312500000000004,1.2574999999999998,16451.01625,18958.7175,73.07625,0.06125,16.5075,36.406666666666666,15.2,5.77875,162.6125,3817.2514285714287,57.309999999999995,37.18875,99.3325,100.67625,372.614,286.5325,638.608,635.3000000000001,1293.2166666666667,772.0066666666667,399.008,12.25375,0.25
71,Germany,11.78292857142857,53.37985714285715,8.757285714285715,3.8125179856115112,3.5778102189781023,3.04273381294964,2.4841007194244606,2.2115107913669063,1.0009027777777777,1.8466666666666667,2.013597122302158,2.6549645390070924,12.29983193277311,7.672627737226278,15.290629921259843,2.5852517985611514,1.7298591549295774,2.2456521739130433,1.318046875,1.5516666666666665,1.0913599999999999,1.2425190839694658,0.5781102362204724,5.332463768115942,0.6943410852713179,1.428320610687023,7.585942028985507,2.9513953488372096,72.45098360655739,3.7796153846153846,2.1159836065573767,31.124285714285715,2.262,25396.192213114755,25937.42724137931,248.38270072992702,0.12355371900826445,36.13788321167883,34.64577777777778,22.663452380952382,11.864316546762591,321.2591803278689,11276.065795454546,76.01475177304964,37.56744525547445,84.69581560283689,108.40618705035972,712.719051724138,552.6641463414634,1367.5356896551723,1045.3039830508474,5164.797058823529,3821.7748314606742,2659.1657142857143,2.0806837606837605,0.272108843537415
72,Ghana,2.144,11.93,3.8920000000000003,0.47800000000000004,0.728,0.778,0.352,0.14600000000000002,1.09,0.6325000000000001,1.0474999999999999,1.006,5.955,2.52,2.585,1.5175,0.8625,0.8625,1.0175,1.43,1.0475,0.5475,0.485,2.885,0.525,0.7925,0.89,0.31,10.66,0.6749999999999999,0.6224999999999999,3.125,0.5425,6142.8575,4278.91,20.0825,0.05333333333333334,23.2575,19.255,4.8,3.84,62.8725,3866.032,7.6725,6.3875,18.067500000000003,19.993333333333336,360.105,60.485,883.115,232.32,577.31,6587.7,191.54500000000002,23.3325,0.2
73,Gibraltar,17.84,79.95,8.61,3.84,3.69,2.76,1.55,1.7,1.71,1.83,2.87,2.75,9.23,9.26,11.07,4.88,1.97,2.13,2.08,1.68,1.33,1.64,1.09,6.77,1.58,1.99,4.06,1.48,12.3,4.8,2.46,12.3,1.33,33056.26,33210.01,108.5,0.21,46.48,69.67,16.91,10.76,888.33,11480.0,121.08,46.51,124.71,92.25,1728.41,1402.54,2974.42,2571.47,8161.05,6200.6,3385.92,4.22,1.0
74,Greece,11.3275,41.49484848484848,6.9325,3.850833333333333,4.308888888888889,3.0875000000000004,1.79,0.5477777777777778,1.3711111111111112,1.0538888888888889,1.938,3.3234285714285714,9.317777777777778,7.380571428571429,10.018333333333334,1.7017142857142857,1.7642857142857142,1.256857142857143,1.7088571428571429,1.0394285714285716,0.9544117647058824,0.8883333333333333,0.7965714285714286,6.386666666666667,1.5805882352941176,2.3141176470588234,4.920857142857143,1.2316666666666667,36.16272727272727,3.666764705882353,1.0316666666666667,12.534137931034483,2.206571428571429,21498.95064516129,21210.58387096774,204.398,0.4062962962962963,33.96558823529411,39.3184375,19.1325,8.227142857142857,337.21393939393937,6861.180333333334,73.68151515151514,31.7821875,73.57,88.53272727272727,475.0064516129033,376.1793548387097,767.2579999999999,665.3634615384616,2432.875,1971.57,830.72625,4.4206896551724135,0.25
75,Greenland,19.135,72.435,15.96,8.86,11.53,4.365,2.71,2.4450000000000003,1.74,3.12,2.84,3.435,32.6,13.47,,3.9,4.39,3.54,4.96,3.26,2.84,5.67,1.42,28.21,2.935,2.84,11.84,2.84,78.81,3.9699999999999998,5.53,7.09,0.78,33949.48,21083.96,389.82,0.115,191.365,23.0,4.25,14.885000000000002,,,128.36,25.52,198.45,198.31,992.26,683.34,2173.52,1724.64,2947.59,14017.98,4252.54,,0.0
76,Guadeloupe,8.96,31.61,8.96,5.53,6.32,2.21,2.2,1.38,1.26,3.16,2.11,3.16,15.28,5.27,18.44,3.69,1.58,2.63,3.16,2.63,2.85,1.05,0.45,7.9,2.63,2.63,,2.11,,,,,1.44,19494.29,23593.36,158.06,0.21,57.9,31.51,,12.64,,,,,,,843.0,737.62,1264.49,1159.12,,,2220.24,2.0,0.0
77,Guatemala,5.220000000000001,30.424,5.8580000000000005,1.886,3.054,2.348,1.026,0.764,1.534,1.8,1.544,1.7280000000000002,5.215999999999999,6.0840000000000005,8.443999999999999,2.834,1.0699999999999998,1.95,1.282,1.428,1.392,0.8379999999999999,1.108,7.9,1.456,2.164,3.474,0.6766666666666667,14.683333333333332,3.7560000000000002,0.71,11.86,0.9640000000000001,17506.434,21233.845999999998,69.364,0.176,47.872,40.5,26.340000000000003,6.496,262.182,6072.304000000001,44.796,56.04,88.36999999999999,89.862,381.77,382.1233333333333,947.4666666666667,485.9925,1145.88,551.7666666666667,519.2475,7.9719999999999995,0.2
78,Guinea,5.0,30.0,11.0,2.37,5.0,2.0,1.37,1.2,2.1,0.75,0.73,2.6,14.0,6.5,9.33,2.8,2.0,1.75,2.3,1.75,1.75,1.5,1.0,10.5,1.0,3.5,1.5,0.9,15.0,0.5,0.1,5.0,1.0,,,55.0,0.12,100.0,25.34,,3.49,755.0,7000.0,20.0,30.0,50.0,50.0,540.38,300.0,1820.34,866.67,363.49,400.0,800.0,,0.0
79,Guinea-Bissau,2.62,15.13,2.21,1.01,2.02,2.41,1.14,1.3,1.61,0.24,0.8,2.17,,2.81,5.62,2.21,1.69,1.0,2.41,0.76,0.8,0.8,0.8,5.62,0.88,1.04,1.61,,,0.4,0.8,6.43,1.07,,,16.06,0.18,,72.29,4.02,1.61,,,88.35,56.22,80.32,104.42,346.16,191.67,329.94,439.38,1606.42,1365.46,1008.78,,0.0
80,Guyana,5.49,49.58,7.16,1.91,2.39,3.49,1.16,0.71,4.57,1.4100000000000001,1.425,4.0,6.319999999999999,6.775,6.404999999999999,4.9399999999999995,1.9849999999999999,3.08,3.7,1.7200000000000002,1.125,1.9100000000000001,1.51,19.095,1.4100000000000001,2.31,2.39,0.57,34.14,2.39,3.105,9.31,1.02,15754.21,17186.41,59.144999999999996,0.14,46.305,29.24,15.12,6.6850000000000005,79.57,1553.54,28.195,46.144999999999996,71.61,62.86,323.57,201.4,608.69,381.92,3469.12,1139.08,410.92,8.62,0.5
81,Haiti,12.6,61.8175,13.75,4.5,6.125,2.5775,1.855,2.25,2.084,1.566,2.93,2.6759999999999997,3.5760000000000005,11.0,19.39,2.2725,2.2750000000000004,2.92,2.586,4.372,2.68,0.9850000000000001,1.0,7.2,1.25,1.375,2.075,0.5,41.21,,,3.83,0.66,35000.0,45000.0,103.7,0.0875,128.68,64.77000000000001,20.0,5.0,100.0,6867.8,66.69749999999999,32.91,103.3925,150.0,523.86,354.725,1344.395,775.265,2960.08,1689.75,802.71,13.5,0.0
82,Honduras,4.49,27.747000000000003,6.736666666666667,1.475,2.7920000000000003,2.007,1.04,0.737,1.108,1.645,1.455,1.966,4.299,3.9800000000000004,8.946666666666665,2.761,1.117,1.559,0.865,1.286,1.433,0.9530000000000001,1.2650000000000001,8.711,1.174,2.071,2.571111111111111,0.716,40.95666666666667,2.3,1.67875,5.83,1.106,23772.751111111113,22340.475,134.376,0.1955555555555556,86.40181818181817,32.534000000000006,17.900000000000002,3.8385714285714285,191.112,3932.3288888888887,44.024,37.12888888888889,67.28999999999999,75.64333333333333,329.812,230.798,706.714,462.396,808.0566666666667,704.6300000000001,573.135,13.164444444444445,0.09090909090909091
83,Hong Kong,7.7,64.18,5.52,6.42,6.74,5.09,1.18,1.06,3.11,2.28,2.05,3.41,24.7,9.35,22.82,4.51,2.46,3.66,3.03,2.61,2.6,1.57,1.62,19.25,1.83,2.76,7.96,1.54,64.18,3.47,1.22,12.96,2.77,33375.05,32161.41,199.78,0.09,22.84,72.41,9.15,12.84,768.16,18698.59,83.0,40.35,87.68,135.72,2294.53,1649.35,4623.04,3025.76,31427.61,20906.86,2994.43,2.53,1.0
84,Hungary,5.881951219512195,30.13390243902439,4.77975,1.3243589743589743,1.601025641025641,1.39175,1.0,0.801219512195122,0.708139534883721,0.9156097560975609,1.1171428571428572,1.74,7.659024390243902,4.1036363636363635,8.9625,1.2172727272727273,1.1984090909090908,1.358095238095238,2.5148780487804876,0.8442857142857143,0.7995238095238095,0.9223809523809524,0.31204545454545457,3.4623255813953486,0.7259523809523809,0.98125,4.654999999999999,0.8375,20.893333333333334,1.8517500000000002,0.8556410256410256,11.59025641025641,1.1909302325581395,17212.42105263158,18651.16289473684,129.5402380952381,0.07414634146341463,12.162857142857142,30.75692307692308,9.503333333333334,4.745128205128205,192.41882352941175,3943.907142857143,51.54210526315789,25.17794871794872,63.72142857142857,63.53707317073171,299.01928571428573,235.04285714285714,500.48678571428576,386.4789285714286,1703.8353846153846,1299.708076923077,748.5055263157894,5.812749999999999,0.22727272727272727
85,Iceland,15.611666666666666,89.15833333333335,11.856666666666667,7.618333333333333,5.611666666666667,3.8633333333333333,2.151666666666667,1.9133333333333333,1.2883333333333333,3.1566666666666667,2.8333333333333335,5.0183333333333335,11.023333333333333,14.818333333333333,21.790000000000003,2.2016666666666667,2.1933333333333334,2.3349999999999995,3.3366666666666664,1.9933333333333334,1.005,2.225,1.7916666666666667,16.654999999999998,2.973333333333333,2.643333333333333,10.303333333333333,2.8233333333333337,57.87833333333333,5.3500000000000005,1.8066666666666666,56.32,1.9383333333333332,26151.663333333334,29222.37833333333,102.72666666666667,0.18999999999999997,61.14833333333333,55.975,29.9825,10.26,263.56666666666666,2694.306666666667,116.59500000000001,50.13166666666667,144.1916666666667,167.35666666666665,1261.4183333333333,1059.3716666666667,1864.881666666667,1734.2466666666667,3906.1666666666665,2880.25,2935.78,5.03,0.16666666666666666
86,India,2.323141025641026,10.531749999999999,3.87776397515528,1.8966666666666667,3.2938666666666667,1.4028571428571428,0.39623456790123457,0.17828220858895705,0.6530909090909092,0.4381707317073171,0.65920245398773,0.9203658536585366,5.11974025974026,3.0263870967741933,5.638243243243243,1.8476510067114096,0.6191925465838509,1.009290322580645,0.5008,0.35886666666666667,0.4089506172839506,0.4802127659574468,0.34263803680981597,7.831496598639456,1.7961224489795917,3.0749635036496348,3.89951724137931,0.31166666666666665,8.77686956521739,0.7534507042253521,0.22786666666666666,1.2681060606060606,1.2712820512820513,12842.946615384615,21051.604179104477,31.863959731543627,0.01120567375886525,8.424591194968553,16.77095588235294,8.097155963302752,2.9625641025641025,47.03543624161074,1332.3760000000002,25.671818181818182,28.33951724137931,42.45806896551724,30.081258278145697,112.00187050359712,76.42934306569343,256.1497794117647,167.75941605839418,1374.2656880733944,654.8805825242719,433.375785123967,8.860718954248366,0.19760479041916168
87,Indonesia,1.64425,12.893333333333334,3.1420000000000003,2.6651351351351353,3.4883783783783784,1.5608823529411764,0.5475,0.264,1.2016666666666667,1.1247222222222222,0.8248648648648649,1.4527027027027026,7.414827586206896,3.28,7.610571428571428,2.3691666666666666,1.1925714285714286,1.5102777777777776,0.9374285714285715,1.102,1.9452777777777779,0.7554285714285714,0.44157894736842107,16.92851851851852,2.1878571428571427,3.1120689655172415,1.9948571428571427,0.3517241379310345,11.599444444444446,0.6013333333333333,0.43689655172413794,2.9269230769230767,0.7691666666666667,26652.9025,25961.391935483873,50.402352941176474,0.1265625,32.07942857142857,23.813846153846153,8.513478260869565,3.311081081081081,81.23875,6389.218846153846,36.99297297297297,27.02529411764706,59.90793103448276,60.38171428571429,203.36999999999998,119.80821428571429,449.68409090909086,279.16347826086957,1250.6877272727272,627.8705,282.97999999999996,9.093928571428572,0.175
88,Iran,4.6332258064516125,27.385625,4.527931034482759,1.0461290322580645,1.3738709677419356,1.890625,0.926875,0.6140625,1.0023529411764704,0.6529032258064515,3.536764705882353,1.4620588235294119,5.071515151515151,4.3549999999999995,13.466176470588236,1.2988235294117647,2.251470588235294,1.366470588235294,0.895,0.7394117647058823,0.7011764705882353,0.743235294117647,0.46441176470588236,1.194,0.6448275862068965,1.2251724137931035,3.4245454545454543,0.3855,14.184,0.46518518518518515,0.3248148148148148,2.928,0.45366666666666666,62594.8488,74356.68666666666,32.44241379310345,0.029333333333333333,21.30148148148148,29.915599999999998,20.29235294117647,3.8785714285714286,125.9530769230769,1056.6804166666668,52.49161290322581,55.146,227.6703125,115.04899999999999,841.1703703703703,550.8628571428571,1777.934230769231,1193.63,1859.0337142857143,1012.2551515151515,419.2537837837838,20.00111111111111,0.16216216216216217
89,Iraq,4.629545454545454,17.947727272727274,6.3585714285714285,2.665263157894737,2.624375,2.1157142857142857,0.46090909090909093,0.2468181818181818,1.1404545454545454,0.8245454545454546,1.5995454545454544,1.6977272727272728,4.366818181818181,4.001818181818182,9.406363636363636,0.9759090909090908,1.0163636363636364,0.990909090909091,0.6354545454545455,0.5981818181818181,0.5572727272727273,0.5972727272727273,0.5227272727272727,10.408571428571427,1.7433333333333332,2.886,1.9095454545454544,0.49454545454545457,28.776,2.3745454545454545,1.7186363636363637,7.352380952380953,0.4531818181818182,16010.216428571428,18185.39294117647,83.80263157894737,0.09571428571428572,35.57863636363636,26.30529411764706,13.690833333333332,8.407727272727273,109.95238095238095,1397.364,26.653636363636362,24.901363636363637,56.1625,44.71363636363637,283.73066666666665,176.178,477.52733333333333,315.528,1287.547142857143,520.6871428571428,792.6705555555556,10.705454545454545,0.13636363636363635
90,Ireland,15.874545454545455,76.87409090909091,8.733636363636363,5.381363636363637,5.272272727272727,3.445909090909091,2.002272727272727,1.6213636363636363,1.1627272727272728,1.6736363636363636,1.4754545454545456,2.935909090909091,7.9736363636363645,8.363181818181818,10.073181818181817,2.266363636363636,1.893181818181818,2.458181818181818,2.558181818181818,1.7786363636363638,1.3163636363636364,1.0068181818181818,1.3577272727272727,10.536818181818182,2.5795454545454546,2.8390909090909093,15.386363636363637,3.190714285714286,82.74071428571428,4.250454545454546,1.3199999999999998,26.344,1.9800000000000002,29171.213181818184,28636.011363636364,169.88545454545454,0.33619047619047615,54.14272727272728,49.316842105263156,17.414545454545454,11.149090909090908,849.9138095238095,8111.441818181818,73.03590909090909,36.071363636363635,82.44636363636363,92.33863636363637,1230.6889999999999,1075.7127777777778,2210.745,1816.6905555555556,3711.626666666667,2834.021666666667,2577.673333333333,3.4704545454545452,0.2727272727272727
91,Isle Of Man,22.14,79.95,8.35,4.31,5.54,3.5,1.91,1.63,1.27,1.34,1.73,2.91,6.33,6.98,8.3,2.41,1.27,5.2,2.95,1.09,1.75,0.87,0.34,9.23,2.34,2.39,14.76,2.15,39.36,3.94,1.48,45.87,1.78,26039.1,27410.55,135.51,0.27,50.02,37.51,11.48,9.84,830.25,17527.5,49.61,34.93,45.76,50.68,1060.88,896.14,1765.93,1406.81,2070.5,1927.0,4608.5,2.54,1.0
